evidence_id,source_dataset,source_reference,source_locator,hurdat_storm_id,candidate_hurdat_ids,match_status,affected_country,affected_country_code,evidence_date,event_name,evidence_type,chn_original_category,hurdat_original_category,conflict_flag,adopted_category,no_affected,total_affected,provenance_class,notes
CHN-TKPK-20110910-060,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:60,AL142011,AL142011,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2011-09-10,MARIA,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-20121014-061,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:61,AL172012,AL172012,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2012-10-14,RAFAEL,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-20141014-062,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:62,AL082014,AL082014,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2014-10-14,GONZALO,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-20150827-063,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:63,AL052015,AL052015,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2015-08-27,ERIKA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-20170906-064,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:64,AL112017,AL112017,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2017-09-06,IRMA,CHN_EXPLICIT_WITHIN_60_NM,H5,H5,NO,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19510902-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:40,AL051951,AL051951,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1951-09-02,DOG,CHN_EXPLICIT_WITHIN_60_NM,H1,H1,NO,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19580830-041,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:41,AL051958,AL051958,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1958-08-30,ELLA,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19600710-042,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:42,AL021960,AL021960,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1960-07-10,ABBY,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19630925-043,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:43,AL061963,AL061963,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1963-09-25,EDITH,CHN_EXPLICIT_WITHIN_60_NM,H2,H2,NO,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19670908-044,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:44,AL131967,AL131967,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1967-09-08,BEULAH,CHN_EXPLICIT_WITHIN_60_NM,TS,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19700820-045,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:45,AL091970,AL091970,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1970-08-20,DOROTHY,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19800804-046,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:46,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1980-08-04,ALLEN,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19870921-047,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:47,AL121987,AL121987,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1987-09-21,EMILY,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19880909-048,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:48,AL081988,AL081988,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1988-09-09,GILBERT,CHN_EXPLICIT_WITHIN_60_NM,TS,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19930814-049,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:49,AL041993,AL041993,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1993-08-14,CINDY,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19940910-050,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:50,AL061994,AL061994,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1994-09-10,DEBBY,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-19950826-051,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:51,AL101995,AL101995,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,1995-08-26,IRIS,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-20010817-052,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:52,AL042001,AL042001,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,2001-08-17,CHANTAL,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-20011008-053,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:53,AL122001,AL122001,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,2001-10-08,JERRY,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-20030708-054,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:54,AL042003,AL042003,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,2003-07-08,CLAUDETTE,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-20070817-055,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:55,AL042007,AL042007,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,2007-08-17,DEAN,CHN_EXPLICIT_WITHIN_60_NM,H2,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-20101030-056,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:56,AL212010,AL212010,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,2010-10-30,TOMAS,CHN_EXPLICIT_WITHIN_60_NM,H2,H2,NO,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-20120803-057,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:57,AL052012,AL052012,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,2012-08-03,ERNESTO,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-20130709-058,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:58,AL032013,AL032013,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,2013-07-09,CHANTAL,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-20140801-059,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:59,AL032014,AL032014,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,2014-08-01,BERTHA,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-20160928-060,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:60,AL142016,AL142016,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,2016-09-28,MATTHEW,CHN_EXPLICIT_WITHIN_60_NM,TS,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TLPC-20170818-061,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:61,AL092017,AL092017,CONFIRMED_EXACT_NAME_DATE,Saint Lucia,LCA,2017-08-18,HARVEY,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19500901-039,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:39,AL041950,AL041950,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1950-09-01,DOG,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19550102-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:40,,,UNMATCHED,Anguilla,AIA,1955-01-02,ALICE,CHN_EXPLICIT_WITHIN_60_NM,H1,,,,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19600905-041,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:41,AL051960,AL051960,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1960-09-05,DONNA,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19650829-042,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:42,AL031965,AL031965,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1965-08-29,BETSY,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19660826-043,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:43,AL061966,AL061966,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1966-08-26,FAITH,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19790717-044,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:44,AL061979,AL061979,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1979-07-17,CLAUDETTE,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19790903-045,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:45,AL111979,AL111979,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1979-09-03,FREDERIC,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19810904-046,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:46,AL141981,AL141981,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1981-09-04,FLOYD,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19901006-047,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:47,AL131990,AL131990,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1990-10-06,KLAUS,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19950905-048,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:48,AL131995,AL131995,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1995-09-05,LUIS,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19960708-049,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:49,AL021996,AL021996,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1996-07-08,BERTHA,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19980821-050,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:50,AL021998,AL021998,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1998-08-21,BONNIE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19980921-051,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:51,AL071998,AL071998,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1998-09-21,GEORGES,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19991021-052,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:52,AL141999,AL141999,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1999-10-21,JOSE,CHN_EXPLICIT_WITHIN_60_NM,H1,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-19991118-053,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:53,AL161999,AL161999,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,1999-11-18,LENNY,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-20000822-054,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:54,AL072000,AL072000,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,2000-08-22,DEBBY,CHN_EXPLICIT_WITHIN_60_NM,H1,H1,NO,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-20060802-055,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:55,AL042006,AL042006,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,2006-08-02,CHRIS,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-20071210-056,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:56,AL172007,AL172007,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,2007-12-10,OLGA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-20081016-057,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:57,AL152008,AL152008,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,2008-10-16,OMAR,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-20100830-058,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:58,AL072010,AL072010,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,2010-08-30,EARL,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-20110821-059,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:59,AL092011,AL092011,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,2011-08-21,IRENE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-20110911-060,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:60,AL142011,AL142011,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,2011-09-11,MARIA,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-20121014-061,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:61,AL172012,AL172012,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,2012-10-14,RAFAEL,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-20141014-062,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:62,AL082014,AL082014,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,2014-10-14,GONZALO,CHN_EXPLICIT_WITHIN_60_NM,H2,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TQPF-20170906-063,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:63,AL112017,AL112017,CONFIRMED_EXACT_NAME_DATE,Anguilla,AIA,2017-09-06,IRMA,CHN_EXPLICIT_WITHIN_60_NM,H5,H5,NO,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPP-19630930-005,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPP_ALL_ISL,TTPP_all_isl.htm:storm_row:5,AL071963,AL071963,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1963-09-30,FLORA,CHN_EXPLICIT_WITHIN_60_NM,H2,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPP-19740814-006,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPP_ALL_ISL,TTPP_all_isl.htm:storm_row:6,AL071974,AL071974,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1974-08-14,ALMA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPP-19900725-007,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPP_ALL_ISL,TTPP_all_isl.htm:storm_row:7,AL021990,AL021990,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1990-07-25,ARTHUR,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPP-19900814-008,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPP_ALL_ISL,TTPP_all_isl.htm:storm_row:8,AL071990,AL071990,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1990-08-14,FRAN,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPP-19930807-009,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPP_ALL_ISL,TTPP_all_isl.htm:storm_row:9,AL031993,AL031993,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1993-08-07,BRET,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPP-20001001-010,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPP_ALL_ISL,TTPP_all_isl.htm:storm_row:10,AL142000,AL142000,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,2000-10-01,JOYCE,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPP-20170620-011,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPP_ALL_ISL,TTPP_all_isl.htm:storm_row:11,AL022017,AL022017,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,2017-06-20,BRET,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPT-19541005-009,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:9,AL141954,AL141954,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1954-10-05,HAZEL,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPT-19610720-010,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:10,AL011961,AL011961,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1961-07-20,ANNA,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPT-19630930-011,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:11,AL071963,AL071963,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1963-09-30,FLORA,CHN_EXPLICIT_WITHIN_60_NM,H2,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPT-19740814-012,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:12,AL071974,AL071974,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1974-08-14,ALMA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPT-19780811-013,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:13,AL061978,AL061978,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1978-08-11,CORA,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TTPT-19881014-014,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:14,AL111988,AL111988,CONFIRMED_EXACT_NAME_DATE,Trinidad and Tobago,TTO,1988-10-14,JOAN,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
