event_id,source_storm_id,storm_name,season_year,storm_start_date,storm_end_date,event_date,two_week_period,storm_lifetime_category,storm_lifetime_severity,historical_category,severity_class,country_impact_start_date,country_impact_end_date,country_impact_date,country_impact_date_status,country_impact_date_basis,country_impact_category,country_impact_category_status,country_impact_category_basis,country_impact_severity,affected_country,affected_country_code,evidence_basis,evidence_ids,no_affected,no_affected_status,total_affected,total_affected_status,event_year_population,population_unit,no_affected_pct_population,total_affected_pct_population,native_demand_basis,native_demand_value,native_demand_unit,demand_cap,source_dataset,source_reference,source_locator,provenance_class,reconstruction_status,transformation_rule,notes
AL071998,AL071998,GEORGES,1998,1998-09-15,1998-10-01,1998-09-15,,H4,Very Strong,H4,Very Strong,1998-09-20,1998-09-20,,CONFLICT,CHN_EMDAT_DATE_CONFLICT,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,British Virgin Islands,VGB,BOTH,CHN-TUPJ-19980921-053|CHN-TUVG-19980921-051|EMDAT-1998-0382-VGB,,MISSING,,MISSING,19238,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TUPJ_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TUPJ_all_isl.htm:storm_row:53|TUVG_all_isl.htm:storm_row:51|row:255,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131998,AL131998,MITCH,1998,1998-10-22,1998-11-09,1998-10-22,,H5,Very Strong,H5,Very Strong,1998-11-05,1998-11-05,1998-11-05,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bahamas,BHS,CHN,CHN-MYGF-19981105-071,,MISSING,,MISSING,315368,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYGF_ALL_ISL,MYGF_all_isl.htm:storm_row:71,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131998,AL131998,MITCH,1998,1998-10-22,1998-11-09,1998-10-22,,H5,Very Strong,H5,Very Strong,1998-10-25,1998-11-03,,INTERVAL_ONLY,EMDAT_DATE_WINDOW,H5,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Very Strong,Belize,BLZ,EMDAT,EMDAT-1998-0377-BLZ,60000,OBSERVED,60000,OBSERVED,225173,persons,26.646179,26.646179,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:260,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131998,AL131998,MITCH,1998,1998-10-22,1998-11-09,1998-10-22,,H5,Very Strong,H5,Very Strong,1998-10-26,1998-10-26,1998-10-26,RESOLVED,EMDAT_SINGLE_DAY,H5,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Very Strong,Jamaica,JAM,EMDAT,EMDAT-1998-0345-JAM,,MISSING,,MISSING,2569736,persons,,,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:258,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL051999,AL051999,DENNIS,1999,1999-08-24,1999-09-08,1999-08-24,,H2,Mild,H2,Mild,,,,CONFLICT,MULTIPLE_CHN_DATES,,CONFLICT,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,,Bahamas,BHS,CHN,CHN-MYAB-19990828-072|CHN-MYSM-19990826-057,,MISSING,,MISSING,319614,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYAB_ALL_ISL|CHN_CURRENT_MYSM_ALL_ISL,MYAB_all_isl.htm:storm_row:72|MYSM_all_isl.htm:storm_row:57,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL081999,AL081999,FLOYD,1999,1999-09-07,1999-09-19,1999-09-07,,H4,Very Strong,H4,Very Strong,,,,CONFLICT,MULTIPLE_CHN_DATES,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Bahamas,BHS,BOTH,CHN-MYAB-19990915-073|CHN-MYSM-19990914-058|EMDAT-1999-0327-BHS,,MISSING,,MISSING,319614,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_MYAB_ALL_ISL|CHN_CURRENT_MYSM_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,MYAB_all_isl.htm:storm_row:73|MYSM_all_isl.htm:storm_row:58|row:289,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL101999,AL101999,HARVEY,1999,1999-09-19,1999-09-22,1999-09-19,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1999-09-22,1999-09-22,1999-09-22,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bahamas,BHS,CHN,CHN-MYBS-19990922-067|CHN-MYGF-19990922-072,,MISSING,,MISSING,319614,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYBS_ALL_ISL|CHN_CURRENT_MYGF_ALL_ISL,MYBS_all_isl.htm:storm_row:67|MYGF_all_isl.htm:storm_row:72,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131999,AL131999,IRENE,1999,1999-10-12,1999-10-19,1999-10-12,,H2,Mild,H2,Mild,1999-10-14,1999-10-14,1999-10-14,RESOLVED,EMDAT_SINGLE_DAY,TS_OR_LOWER,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Mild,Bahamas,BHS,EMDAT,EMDAT-1999-0400-BHS,,MISSING,,MISSING,319614,persons,,,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:368,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL141999,AL141999,JOSE,1999,1999-10-17,1999-10-25,1999-10-17,,H2,Mild,H2,Mild,1999-10-21,1999-10-21,1999-10-21,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Anguilla,AIA,CHN,CHN-TQPF-19991021-052,,MISSING,,MISSING,10841,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:52,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL141999,AL141999,JOSE,1999,1999-10-17,1999-10-25,1999-10-17,,H2,Mild,H2,Mild,1999-10-20,1999-10-20,1999-10-20,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Antigua and Barbuda,ATG,BOTH,CHN-TABA-19991020-050|CHN-TAPA-19991020-054|EMDAT-1999-0438-ATG,2000,OBSERVED,2534,OBSERVED,73666,persons,2.714957,3.439850,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TABA_ALL_ISL|CHN_CURRENT_TAPA_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TABA_all_isl.htm:storm_row:50|TAPA_all_isl.htm:storm_row:54|row:270,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL141999,AL141999,JOSE,1999,1999-10-17,1999-10-25,1999-10-17,,H2,Mild,H2,Mild,1999-10-20,1999-10-20,1999-10-20,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Kitts and Nevis,KNA,BOTH,CHN-TKNV-19991020-055|CHN-TKPK-19991020-052|EMDAT-1999-0438-KNA,,MISSING,,MISSING,44601,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TKNV_ALL_ISL|CHN_CURRENT_TKPK_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TKNV_all_isl.htm:storm_row:55|TKPK_all_isl.htm:storm_row:52|row:271,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL141999,AL141999,JOSE,1999,1999-10-17,1999-10-25,1999-10-17,,H2,Mild,H2,Mild,1999-10-20,1999-10-20,1999-10-20,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Montserrat,MSR,CHN,CHN-TKMN-19991020-055,,MISSING,,MISSING,5658,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:55,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL141999,AL141999,JOSE,1999,1999-10-17,1999-10-25,1999-10-17,,H2,Mild,H2,Mild,1999-10-21,1999-10-21,1999-10-21,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,British Virgin Islands,VGB,CHN,CHN-TUAN-19991021-054|CHN-TUPJ-19991021-054|CHN-TUVG-19991021-052,,MISSING,,MISSING,19730,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TUAN_ALL_ISL|CHN_CURRENT_TUPJ_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL,TUAN_all_isl.htm:storm_row:54|TUPJ_all_isl.htm:storm_row:54|TUVG_all_isl.htm:storm_row:52,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161999,AL161999,LENNY,1999,1999-11-13,1999-11-23,1999-11-13,,H4,Very Strong,H4,Very Strong,1999-11-17,1999-11-19,1999-11-18,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Anguilla,AIA,BOTH,CHN-TQPF-19991118-053|EMDAT-1999-0528-AIA,150,OBSERVED,150,OBSERVED,10841,persons,1.383636,1.383636,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TQPF_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TQPF_all_isl.htm:storm_row:53|row:503,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161999,AL161999,LENNY,1999,1999-11-13,1999-11-23,1999-11-13,,H4,Very Strong,H4,Very Strong,1999-11-17,1999-11-19,1999-11-19,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Antigua and Barbuda,ATG,BOTH,CHN-TABA-19991119-051|CHN-TAPA-19991119-055|EMDAT-1999-0525-ATG,2500,OBSERVED,3423,OBSERVED,73666,persons,3.393696,4.646648,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TABA_ALL_ISL|CHN_CURRENT_TAPA_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TABA_all_isl.htm:storm_row:51|TAPA_all_isl.htm:storm_row:55|row:361,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161999,AL161999,LENNY,1999,1999-11-13,1999-11-23,1999-11-13,,H4,Very Strong,H4,Very Strong,1999-11-17,1999-11-19,,INTERVAL_ONLY,EMDAT_DATE_WINDOW,H4,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Very Strong,Dominica,DMA,EMDAT,EMDAT-1999-0615-DMA,400,OBSERVED,715,OBSERVED,68870,persons,0.580804,1.038188,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:343,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161999,AL161999,LENNY,1999,1999-11-13,1999-11-23,1999-11-13,,H4,Very Strong,H4,Very Strong,1999-11-15,1999-11-19,,INTERVAL_ONLY,EMDAT_DATE_WINDOW,H4,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Very Strong,Grenada,GRD,EMDAT,EMDAT-1999-0527-GRD,210,OBSERVED,210,OBSERVED,106727,persons,0.196764,0.196764,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1714,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161999,AL161999,LENNY,1999,1999-11-13,1999-11-23,1999-11-13,,H4,Very Strong,H4,Very Strong,1999-11-17,1999-11-19,1999-11-18,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Saint Kitts and Nevis,KNA,BOTH,CHN-TKNV-19991118-056|CHN-TKPK-19991118-053|EMDAT-1999-0526-KNA,1080,OBSERVED,1180,OBSERVED,44601,persons,2.421470,2.645681,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TKNV_ALL_ISL|CHN_CURRENT_TKPK_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TKNV_all_isl.htm:storm_row:56|TKPK_all_isl.htm:storm_row:53|row:308,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161999,AL161999,LENNY,1999,1999-11-13,1999-11-23,1999-11-13,,H4,Very Strong,H4,Very Strong,1999-11-17,1999-11-19,,INTERVAL_ONLY,EMDAT_DATE_WINDOW,H4,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Very Strong,Saint Lucia,LCA,EMDAT,EMDAT-1999-0556-LCA,,MISSING,200,OBSERVED,156702,persons,,0.127631,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:323,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161999,AL161999,LENNY,1999,1999-11-13,1999-11-23,1999-11-13,,H4,Very Strong,H4,Very Strong,1999-11-19,1999-11-19,1999-11-19,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Montserrat,MSR,CHN,CHN-TKMN-19991119-056,,MISSING,,MISSING,5658,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:56,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161999,AL161999,LENNY,1999,1999-11-13,1999-11-23,1999-11-13,,H4,Very Strong,H4,Very Strong,1999-11-17,1999-11-19,,INTERVAL_ONLY,EMDAT_DATE_WINDOW,H4,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Very Strong,Saint Vincent and the Grenadines,VCT,EMDAT,EMDAT-1999-0614-VCT,100,OBSERVED,100,OBSERVED,113366,persons,0.088210,0.088210,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:517,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161999,AL161999,LENNY,1999,1999-11-13,1999-11-23,1999-11-13,,H4,Very Strong,H4,Very Strong,1999-11-15,1999-11-16,,CONFLICT,CHN_EMDAT_DATE_CONFLICT,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,British Virgin Islands,VGB,BOTH,CHN-TUPJ-19991118-055|CHN-TUVG-19991118-053|EMDAT-1999-0557-VGB,,MISSING,,MISSING,19730,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TUPJ_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TUPJ_all_isl.htm:storm_row:55|TUVG_all_isl.htm:storm_row:53|row:309,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
